;Load_0;Load_1;Load_2;Load_3;Load_4;Load_5;Load_6;Load_7;Load_8;Load_9;Load_10;Load_11;Load_12
85;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467;-3.226472151226467
86;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304;-3.2570303562164304
87;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944;-3.251071413675944
88;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624;-3.251148829027624
89;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579;-3.257297894782579
90;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004;-3.155784394900004
91;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733;387.7530293650733
92;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473;5148.362166753473
93;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174;5323.018526150174
94;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066;4584.00881812066
95;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494;3158.3311906141494
