;Feed_in_Price_EUR_kWh;Electricity_Price_EUR_kWh;PV_Power_W;Irradiance;Time_unix
480;0.0816;0.312738;2302.080949;234.2968037;1609488000
481;0.0816;0.312738;2317.663719;234.2968037;1609488060
482;0.0816;0.312738;2333.970185;234.2968037;1609488120
483;0.0816;0.312738;2359.853491;234.2968037;1609488180
484;0.0816;0.312738;2414.574792;234.2968037;1609488240
485;0.0816;0.312738;2429.836168;234.2968037;1609488300
486;0.0816;0.312738;2429.848723;234.2968037;1609488360
487;0.0816;0.312738;2429.860039;234.2968037;1609488420
488;0.0816;0.312738;2429.846258;234.2968037;1609488480
489;0.0816;0.312738;2429.85671;234.2968037;1609488540
490;0.0816;0.312738;2430.03901;246.0502283;1609488600
491;0.0816;0.312738;2430.177052;246.0502283;1609488660
492;0.0816;0.312738;2430.210316;246.0502283;1609488720
493;0.0816;0.312738;2430.244474;246.0502283;1609488780
494;0.0816;0.312738;2431.436839;246.0502283;1609488840
495;0.0816;0.312738;2493.249426;246.0502283;1609488900
496;0.0816;0.312738;2538.302665;246.0502283;1609488960
497;0.0816;0.312738;2559.646156;246.0502283;1609489020
498;0.0816;0.312738;2586.738247;246.0502283;1609489080
499;0.0816;0.312738;2652.863508;246.0502283;1609489140
500;0.0816;0.312738;2673.729702;258.913242;1609489200
501;0.0816;0.312738;2673.818146;258.913242;1609489260
502;0.0816;0.312738;2674.028844;258.913242;1609489320
503;0.0816;0.312738;2674.034583;258.913242;1609489380
504;0.0816;0.312738;2674.045279;258.913242;1609489440
505;0.0816;0.312738;2674.224433;258.913242;1609489500
506;0.0816;0.312738;2674.447937;258.913242;1609489560
507;0.0816;0.312738;2674.54374;258.913242;1609489620
508;0.0816;0.312738;2674.6602;258.913242;1609489680
509;0.0816;0.312738;2679.053973;258.913242;1609489740
510;0.0816;0.312738;2737.729898;274.2009132;1609489800
511;0.0816;0.312738;2788.255177;274.2009132;1609489860
512;0.0816;0.312738;2805.611886;274.2009132;1609489920
513;0.0816;0.312738;2836.469452;274.2009132;1609489980
514;0.0816;0.312738;2889.459595;274.2009132;1609490040
515;0.0816;0.312738;2905.577733;274.2009132;1609490100
516;0.0816;0.312738;2905.573601;274.2009132;1609490160
517;0.0816;0.312738;2905.590995;274.2009132;1609490220
518;0.0816;0.312738;2905.638535;274.2009132;1609490280
519;0.0816;0.312738;2905.667762;274.2009132;1609490340
520;0.0816;0.312738;2905.920711;289.7899543;1609490400
521;0.0816;0.312738;2906.079766;289.7899543;1609490460
522;0.0816;0.312738;2906.152731;289.7899543;1609490520
523;0.0816;0.312738;2906.202009;289.7899543;1609490580
524;0.0816;0.312738;2913.175939;289.7899543;1609490640
525;0.0816;0.312738;2931.749818;289.7899543;1609490700
526;0.0816;0.312738;2952.483534;289.7899543;1609490760
527;0.0816;0.312738;2970.270415;289.7899543;1609490820
528;0.0816;0.312738;2982.411941;289.7899543;1609490880
529;0.0816;0.312738;3035.885214;289.7899543;1609490940
530;0.0816;0.312738;3055.353972;309.0228311;1609491000
531;0.0816;0.312738;3055.390492;309.0228311;1609491060
532;0.0816;0.312738;3055.482932;309.0228311;1609491120
533;0.0816;0.312738;3055.544825;309.0228311;1609491180
534;0.0816;0.312738;3055.575659;309.0228311;1609491240
535;0.0816;0.312738;3055.944252;309.0228311;1609491300
536;0.0816;0.312738;3056.183755;309.0228311;1609491360
537;0.0816;0.312738;3056.29719;309.0228311;1609491420
538;0.0816;0.312738;3056.370796;309.0228311;1609491480
539;0.0816;0.312738;3064.570313;309.0228311;1609491540
540;0.0816;0.30519;3111.120181;314.4840183;1609491600
541;0.0816;0.30519;3143.08051;314.4840183;1609491660
542;0.0816;0.30519;3159.042111;314.4840183;1609491720
543;0.0816;0.30519;3180.054784;314.4840183;1609491780
544;0.0816;0.30519;3225.600075;314.4840183;1609491840
545;0.0816;0.30519;3237.601377;314.4840183;1609491900
546;0.0816;0.30519;3237.629115;314.4840183;1609491960
547;0.0816;0.30519;3237.648876;314.4840183;1609492020
548;0.0816;0.30519;3237.685818;314.4840183;1609492080
549;0.0816;0.30519;3237.711758;314.4840183;1609492140
550;0.0816;0.30519;3238.052935;324.9086758;1609492200
551;0.0816;0.30519;3238.26697;324.9086758;1609492260
552;0.0816;0.30519;3238.354869;324.9086758;1609492320
553;0.0816;0.30519;3238.382412;324.9086758;1609492380
554;0.0816;0.30519;3250.115613;324.9086758;1609492440
555;0.0816;0.30519;3282.80419;324.9086758;1609492500
556;0.0816;0.30519;3317.037189;324.9086758;1609492560
557;0.0816;0.30519;3340.727395;324.9086758;1609492620
558;0.0816;0.30519;3370.886123;324.9086758;1609492680
559;0.0816;0.30519;3420.305503;324.9086758;1609492740
560;0.0816;0.30519;3429.68435;341.8995434;1609492800
561;0.0816;0.30519;3429.713441;341.8995434;1609492860
562;0.0816;0.30519;3429.812607;341.8995434;1609492920
563;0.0816;0.30519;3429.843415;341.8995434;1609492980
564;0.0816;0.30519;3429.886602;341.8995434;1609493040
565;0.0816;0.30519;3430.143807;341.8995434;1609493100
566;0.0816;0.30519;3430.217347;341.8995434;1609493160
567;0.0816;0.30519;3430.203727;341.8995434;1609493220
568;0.0816;0.30519;3430.154966;341.8995434;1609493280
569;0.0816;0.30519;3426.539877;341.8995434;1609493340
570;0.0816;0.30519;3462.493447;351.3561644;1609493400
571;0.0816;0.30519;3490.844083;351.3561644;1609493460
572;0.0816;0.30519;3503.78221;351.3561644;1609493520
573;0.0816;0.30519;3531.082257;351.3561644;1609493580
574;0.0816;0.30519;3582.038122;351.3561644;1609493640
575;0.0816;0.30519;3596.51702;351.3561644;1609493700
576;0.0816;0.30519;3596.517603;351.3561644;1609493760
577;0.0816;0.30519;3596.488585;351.3561644;1609493820
578;0.0816;0.30519;3596.560436;351.3561644;1609493880
579;0.0816;0.30519;3596.594578;351.3561644;1609493940
580;0.0816;0.30519;3596.560651;363.6712329;1609494000
581;0.0816;0.30519;3596.490912;363.6712329;1609494060
582;0.0816;0.30519;3596.431228;363.6712329;1609494120
583;0.0816;0.30519;3596.308789;363.6712329;1609494180
584;0.0816;0.30519;3607.997922;363.6712329;1609494240
585;0.0816;0.30519;3648.961322;363.6712329;1609494300
586;0.0816;0.30519;3683.128854;363.6712329;1609494360
587;0.0816;0.30519;3695.718311;363.6712329;1609494420
588;0.0816;0.30519;3732.190628;363.6712329;1609494480
589;0.0816;0.30519;3779.037685;363.6712329;1609494540
590;0.0816;0.30519;3795.07308;376.1780822;1609494600
591;0.0816;0.30519;3795.098204;376.1780822;1609494660
592;0.0816;0.30519;3795.098938;376.1780822;1609494720
593;0.0816;0.30519;3795.268754;376.1780822;1609494780
594;0.0816;0.30519;3795.389632;376.1780822;1609494840
595;0.0816;0.30519;3795.420881;376.1780822;1609494900
596;0.0816;0.30519;3795.464726;376.1780822;1609494960
597;0.0816;0.30519;3795.464764;376.1780822;1609495020
598;0.0816;0.30519;3795.525906;376.1780822;1609495080
599;0.0816;0.30519;3810.506251;376.1780822;1609495140
600;0.0816;0.298575;3824.970068;389.0593607;1609495200
601;0.0816;0.298575;3849.706782;389.0593607;1609495260
602;0.0816;0.298575;3853.853695;389.0593607;1609495320
603;0.0816;0.298575;3849.137958;389.0593607;1609495380
604;0.0816;0.298575;3871.171995;389.0593607;1609495440
605;0.0816;0.298575;3877.706382;389.0593607;1609495500
606;0.0816;0.298575;3877.736332;389.0593607;1609495560
607;0.0816;0.298575;3877.781066;389.0593607;1609495620
608;0.0816;0.298575;3877.864494;389.0593607;1609495680
609;0.0816;0.298575;3877.952389;389.0593607;1609495740
610;0.0816;0.298575;3877.797302;397.6210046;1609495800
611;0.0816;0.298575;3877.937191;397.6210046;1609495860
612;0.0816;0.298575;3878.052834;397.6210046;1609495920
613;0.0816;0.298575;3878.200697;397.6210046;1609495980
614;0.0816;0.298575;3873.567089;397.6210046;1609496040
615;0.0816;0.298575;3907.801901;397.6210046;1609496100
616;0.0816;0.298575;3956.555343;397.6210046;1609496160
617;0.0816;0.298575;3974.663456;397.6210046;1609496220
618;0.0816;0.298575;3981.135211;397.6210046;1609496280
619;0.0816;0.298575;3979.445313;397.6210046;1609496340
620;0.0816;0.298575;3984.886087;401.5205479;1609496400
621;0.0816;0.298575;3984.991537;401.5205479;1609496460
622;0.0816;0.298575;3985.098096;401.5205479;1609496520
623;0.0816;0.298575;3985.15861;401.5205479;1609496580
624;0.0816;0.298575;3985.197711;401.5205479;1609496640
625;0.0816;0.298575;3984.918652;401.5205479;1609496700
626;0.0816;0.298575;3984.859366;401.5205479;1609496760
627;0.0816;0.298575;3984.878435;401.5205479;1609496820
628;0.0816;0.298575;3984.937321;401.5205479;1609496880
629;0.0816;0.298575;3988.446679;401.5205479;1609496940
630;0.0816;0.298575;3981.430941;407.6347032;1609497000
631;0.0816;0.298575;3981.598543;407.6347032;1609497060
632;0.0816;0.298575;3992.393075;407.6347032;1609497120
633;0.0816;0.298575;3995.833888;407.6347032;1609497180
634;0.0816;0.298575;4019.875996;407.6347032;1609497240
635;0.0816;0.298575;4027.322591;407.6347032;1609497300
636;0.0816;0.298575;4027.274194;407.6347032;1609497360
637;0.0816;0.298575;4027.248377;407.6347032;1609497420
638;0.0816;0.298575;4027.193423;407.6347032;1609497480
639;0.0816;0.298575;4027.170088;407.6347032;1609497540
640;0.0816;0.298575;4027.027289;417.2009132;1609497600
641;0.0816;0.298575;4027.078907;417.2009132;1609497660
642;0.0816;0.298575;4027.098021;417.2009132;1609497720
643;0.0816;0.298575;4027.218789;417.2009132;1609497780
644;0.0816;0.298575;4039.87063;417.2009132;1609497840
645;0.0816;0.298575;4039.60799;417.2009132;1609497900
646;0.0816;0.298575;4043.425793;417.2009132;1609497960
647;0.0816;0.298575;4039.016015;417.2009132;1609498020
648;0.0816;0.298575;4038.271617;417.2009132;1609498080
649;0.0816;0.298575;4080.815058;417.2009132;1609498140
650;0.0816;0.298575;4082.134756;413.9406393;1609498200
651;0.0816;0.298575;4082.324649;413.9406393;1609498260
652;0.0816;0.298575;4082.533189;413.9406393;1609498320
653;0.0816;0.298575;4082.531251;413.9406393;1609498380
654;0.0816;0.298575;4082.537385;413.9406393;1609498440
655;0.0816;0.298575;4082.51329;413.9406393;1609498500
656;0.0816;0.298575;4082.633419;413.9406393;1609498560
657;0.0816;0.298575;4082.70544;413.9406393;1609498620
658;0.0816;0.298575;4082.790387;413.9406393;1609498680
659;0.0816;0.298575;4082.803261;413.9406393;1609498740
660;0.0816;0.293453;4114.502306;416.1689498;1609498800
661;0.0816;0.293453;4106.406058;416.1689498;1609498860
662;0.0816;0.293453;4124.655255;416.1689498;1609498920
663;0.0816;0.293453;4123.137526;416.1689498;1609498980
664;0.0816;0.293453;4118.874064;416.1689498;1609499040
665;0.0816;0.293453;4125.018164;416.1689498;1609499100
666;0.0816;0.293453;4125.20194;416.1689498;1609499160
667;0.0816;0.293453;4125.367699;416.1689498;1609499220
668;0.0816;0.293453;4125.378063;416.1689498;1609499280
669;0.0816;0.293453;4125.396217;416.1689498;1609499340
670;0.0816;0.293453;4125.467239;428.6420963;1609499400
671;0.0816;0.293453;4125.530176;428.6420963;1609499460
672;0.0816;0.293453;4125.544223;428.6420963;1609499520
673;0.0816;0.293453;4125.524129;428.6420963;1609499580
674;0.0816;0.293453;4114.880656;428.6420963;1609499640
675;0.0816;0.293453;4103.614368;428.6420963;1609499700
676;0.0816;0.293453;4111.439314;428.6420963;1609499760
677;0.0816;0.293453;4102.049639;428.6420963;1609499820
678;0.0816;0.293453;4095.216141;428.6420963;1609499880
679;0.0816;0.293453;4075.876394;428.6420963;1609499940
680;0.0816;0.293453;4073.046033;422.5748572;1609500000
681;0.0816;0.293453;4072.980758;422.5748572;1609500060
682;0.0816;0.293453;4072.838363;422.5748572;1609500120
683;0.0816;0.293453;4072.739508;422.5748572;1609500180
684;0.0816;0.293453;4072.705007;422.5748572;1609500240
685;0.0816;0.293453;4072.537748;422.5748572;1609500300
686;0.0816;0.293453;4072.452012;422.5748572;1609500360
687;0.0816;0.293453;4072.412427;422.5748572;1609500420
688;0.0816;0.293453;4072.350377;422.5748572;1609500480
689;0.0816;0.293453;4077.115046;422.5748572;1609500540
690;0.0816;0.293453;4086.704723;416.3661941;1609500600
691;0.0816;0.293453;4110.779227;416.3661941;1609500660
692;0.0816;0.293453;4127.43352;416.3661941;1609500720
693;0.0816;0.293453;4139.004051;416.3661941;1609500780
694;0.0816;0.293453;4145.457488;416.3661941;1609500840
695;0.0816;0.293453;4136.650115;416.3661941;1609500900
696;0.0816;0.293453;4136.566576;416.3661941;1609500960
697;0.0816;0.293453;4136.460372;416.3661941;1609501020
698;0.0816;0.293453;4136.3692;416.3661941;1609501080
699;0.0816;0.293453;4136.334824;416.3661941;1609501140
700;0.0816;0.293453;4136.260577;425.7210049;1609501200
701;0.0816;0.293453;4136.15;425.7210049;1609501260
702;0.0816;0.293453;4136.120383;425.7210049;1609501320
703;0.0816;0.293453;4136.272622;425.7210049;1609501380
704;0.0816;0.293453;4139.366638;425.7210049;1609501440
705;0.0816;0.293453;4093.65813;425.7210049;1609501500
706;0.0816;0.293453;4068.116419;425.7210049;1609501560
707;0.0816;0.293453;4067.260802;425.7210049;1609501620
708;0.0816;0.293453;4067.247285;425.7210049;1609501680
709;0.0816;0.293453;4039.350661;425.7210049;1609501740
710;0.0816;0.293453;4037.669138;425.6775207;1609501800
711;0.0816;0.293453;4037.738641;425.6775207;1609501860
712;0.0816;0.293453;4037.8831;425.6775207;1609501920
713;0.0816;0.293453;4037.825185;425.6775207;1609501980
714;0.0816;0.293453;4037.830907;425.6775207;1609502040
715;0.0816;0.293453;4037.707128;425.6775207;1609502100
716;0.0816;0.293453;4037.817802;425.6775207;1609502160
717;0.0816;0.293453;4037.846085;425.6775207;1609502220
718;0.0816;0.293453;4037.764593;425.6775207;1609502280
719;0.0816;0.293453;4041.929696;425.6775207;1609502340
720;0.0816;0.286188;4036.206905;418.1598174;1609502400
721;0.0816;0.286188;4018.319773;418.1598174;1609502460
722;0.0816;0.286188;4014.438517;418.1598174;1609502520
723;0.0816;0.286188;3995.180858;418.1598174;1609502580
724;0.0816;0.286188;3985.499336;418.1598174;1609502640
725;0.0816;0.286188;3990.423089;418.1598174;1609502700
726;0.0816;0.286188;3990.437195;418.1598174;1609502760
727;0.0816;0.286188;3990.504102;418.1598174;1609502820
728;0.0816;0.286188;3990.486983;418.1598174;1609502880
729;0.0816;0.286188;3990.478545;418.1598174;1609502940
730;0.0816;0.286188;3990.444358;411.260274;1609503000
731;0.0816;0.286188;3990.610745;411.260274;1609503060
732;0.0816;0.286188;3990.728042;411.260274;1609503120
733;0.0816;0.286188;3990.694074;411.260274;1609503180
734;0.0816;0.286188;3986.47372;411.260274;1609503240
735;0.0816;0.286188;3963.122032;411.260274;1609503300
736;0.0816;0.286188;3956.301691;411.260274;1609503360
737;0.0816;0.286188;3956.303997;411.260274;1609503420
738;0.0816;0.286188;3963.632158;411.260274;1609503480
739;0.0816;0.286188;3937.403437;411.260274;1609503540
740;0.0816;0.286188;3924.313635;411.2557078;1609503600
741;0.0816;0.286188;3924.252306;411.2557078;1609503660
742;0.0816;0.286188;3924.147261;411.2557078;1609503720
743;0.0816;0.286188;3924.081431;411.2557078;1609503780
744;0.0816;0.286188;3924.013699;411.2557078;1609503840
745;0.0816;0.286188;3923.645762;411.2557078;1609503900
746;0.0816;0.286188;3923.664811;411.2557078;1609503960
747;0.0816;0.286188;3923.674965;411.2557078;1609504020
748;0.0816;0.286188;3923.595141;411.2557078;1609504080
749;0.0816;0.286188;3930.256434;411.2557078;1609504140
750;0.0816;0.286188;3899.301933;407.1050228;1609504200
751;0.0816;0.286188;3874.120359;407.1050228;1609504260
752;0.0816;0.286188;3849.154139;407.1050228;1609504320
753;0.0816;0.286188;3856.243917;407.1050228;1609504380
754;0.0816;0.286188;3829.929415;407.1050228;1609504440
755;0.0816;0.286188;3818.435856;407.1050228;1609504500
756;0.0816;0.286188;3818.418682;407.1050228;1609504560
757;0.0816;0.286188;3818.382367;407.1050228;1609504620
758;0.0816;0.286188;3818.320719;407.1050228;1609504680
759;0.0816;0.286188;3818.31353;407.1050228;1609504740
760;0.0816;0.286188;3818.413688;399.5022831;1609504800
761;0.0816;0.286188;3818.415545;399.5022831;1609504860
762;0.0816;0.286188;3818.410381;399.5022831;1609504920
763;0.0816;0.286188;3818.213819;399.5022831;1609504980
764;0.0816;0.286188;3805.421862;399.5022831;1609505040
765;0.0816;0.286188;3818.119782;399.5022831;1609505100
766;0.0816;0.286188;3827.860061;399.5022831;1609505160
767;0.0816;0.286188;3819.58065;399.5022831;1609505220
768;0.0816;0.286188;3804.476479;399.5022831;1609505280
769;0.0816;0.286188;3787.543751;399.5022831;1609505340
770;0.0816;0.286188;3783.198657;391.3242009;1609505400
771;0.0816;0.286188;3783.157382;391.3242009;1609505460
772;0.0816;0.286188;3783.093387;391.3242009;1609505520
773;0.0816;0.286188;3783.0456;391.3242009;1609505580
774;0.0816;0.286188;3783.007373;391.3242009;1609505640
775;0.0816;0.286188;3782.90164;391.3242009;1609505700
776;0.0816;0.286188;3782.708298;391.3242009;1609505760
777;0.0816;0.286188;3782.680086;391.3242009;1609505820
778;0.0816;0.286188;3782.356594;391.3242009;1609505880
779;0.0816;0.286188;3765.845792;391.3242009;1609505940
780;0.0816;0.281761;3725.594512;394.3561644;1609506000
781;0.0816;0.281761;3687.985573;394.3561644;1609506060
782;0.0816;0.281761;3677.962647;394.3561644;1609506120
783;0.0816;0.281761;3646.17289;394.3561644;1609506180
784;0.0816;0.281761;3608.961752;394.3561644;1609506240
785;0.0816;0.281761;3596.988242;394.3561644;1609506300
786;0.0816;0.281761;3596.943168;394.3561644;1609506360
787;0.0816;0.281761;3596.842831;394.3561644;1609506420
788;0.0816;0.281761;3596.847366;394.3561644;1609506480
789;0.0816;0.281761;3596.850946;394.3561644;1609506540
790;0.0816;0.281761;3596.84038;381.6392694;1609506600
791;0.0816;0.281761;3596.7699;381.6392694;1609506660
792;0.0816;0.281761;3596.761545;381.6392694;1609506720
793;0.0816;0.281761;3596.705831;381.6392694;1609506780
794;0.0816;0.281761;3582.602768;381.6392694;1609506840
795;0.0816;0.281761;3553.204263;381.6392694;1609506900
796;0.0816;0.281761;3529.627571;381.6392694;1609506960
797;0.0816;0.281761;3506.6775;381.6392694;1609507020
798;0.0816;0.281761;3470.497389;381.6392694;1609507080
799;0.0816;0.281761;3402.264965;381.6392694;1609507140
800;0.0816;0.281761;3388.65859;366.5114155;1609507200
801;0.0816;0.281761;3388.663799;366.5114155;1609507260
802;0.0816;0.281761;3388.721518;366.5114155;1609507320
803;0.0816;0.281761;3388.647581;366.5114155;1609507380
804;0.0816;0.281761;3388.649517;366.5114155;1609507440
805;0.0816;0.281761;3388.671151;366.5114155;1609507500
806;0.0816;0.281761;3388.484217;366.5114155;1609507560
807;0.0816;0.281761;3388.449728;366.5114155;1609507620
808;0.0816;0.281761;3388.570861;366.5114155;1609507680
809;0.0816;0.281761;3391.991267;366.5114155;1609507740
810;0.0816;0.281761;3377.533679;355.1780822;1609507800
811;0.0816;0.281761;3339.633135;355.1780822;1609507860
812;0.0816;0.281761;3309.445426;355.1780822;1609507920
813;0.0816;0.281761;3276.963794;355.1780822;1609507980
814;0.0816;0.281761;3231.318283;355.1780822;1609508040
815;0.0816;0.281761;3222.621405;355.1780822;1609508100
816;0.0816;0.281761;3222.66539;355.1780822;1609508160
817;0.0816;0.281761;3222.731272;355.1780822;1609508220
818;0.0816;0.281761;3222.730072;355.1780822;1609508280
819;0.0816;0.281761;3222.686357;355.1780822;1609508340
820;0.0816;0.281761;3222.554613;342.1369863;1609508400
821;0.0816;0.281761;3222.383434;342.1369863;1609508460
822;0.0816;0.281761;3222.362993;342.1369863;1609508520
823;0.0816;0.281761;3222.424475;342.1369863;1609508580
824;0.0816;0.281761;3201.142672;342.1369863;1609508640
825;0.0816;0.281761;3179.502404;342.1369863;1609508700
826;0.0816;0.281761;3170.335223;342.1369863;1609508760
827;0.0816;0.281761;3170.53112;342.1369863;1609508820
828;0.0816;0.281761;3151.701053;342.1369863;1609508880
829;0.0816;0.281761;3088.153897;342.1369863;1609508940
830;0.0816;0.281761;3079.382298;330.5890411;1609509000
831;0.0816;0.281761;3079.413303;330.5890411;1609509060
832;0.0816;0.281761;3079.418082;330.5890411;1609509120
833;0.0816;0.281761;3079.410335;330.5890411;1609509180
834;0.0816;0.281761;3079.370413;330.5890411;1609509240
835;0.0816;0.281761;3079.265181;330.5890411;1609509300
836;0.0816;0.281761;3079.007203;330.5890411;1609509360
837;0.0816;0.281761;3078.976572;330.5890411;1609509420
838;0.0816;0.281761;3078.968593;330.5890411;1609509480
839;0.0816;0.281761;3071.950913;330.5890411;1609509540
840;0.0816;0.28496;3031.134635;324.7762557;1609509600
841;0.0816;0.28496;2999.430828;324.7762557;1609509660
842;0.0816;0.28496;2990.910905;324.7762557;1609509720
843;0.0816;0.28496;2985.542158;324.7762557;1609509780
844;0.0816;0.28496;2938.861885;324.7762557;1609509840
845;0.0816;0.28496;2922.169319;324.7762557;1609509900
846;0.0816;0.28496;2922.185755;324.7762557;1609509960
847;0.0816;0.28496;2922.165218;324.7762557;1609510020
848;0.0816;0.28496;2922.122402;324.7762557;1609510080
849;0.0816;0.28496;2922.074344;324.7762557;1609510140
850;0.0816;0.28496;2922.007008;310.0547945;1609510200
851;0.0816;0.28496;2921.924224;310.0547945;1609510260
852;0.0816;0.28496;2921.92023;310.0547945;1609510320
853;0.0816;0.28496;2921.76683;310.0547945;1609510380
854;0.0816;0.28496;2910.595122;310.0547945;1609510440
855;0.0816;0.28496;2836.593837;310.0547945;1609510500
856;0.0816;0.28496;2779.85056;310.0547945;1609510560
857;0.0816;0.28496;2765.427208;310.0547945;1609510620
858;0.0816;0.28496;2762.041097;310.0547945;1609510680
859;0.0816;0.28496;2707.675313;310.0547945;1609510740
860;0.0816;0.28496;2684.610751;300.6575342;1609510800
861;0.0816;0.28496;2684.611457;300.6575342;1609510860
862;0.0816;0.28496;2684.581767;300.6575342;1609510920
863;0.0816;0.28496;2684.466802;300.6575342;1609510980
864;0.0816;0.28496;2684.415024;300.6575342;1609511040
865;0.0816;0.28496;2684.310416;300.6575342;1609511100
866;0.0816;0.28496;2684.262744;300.6575342;1609511160
867;0.0816;0.28496;2684.257907;300.6575342;1609511220
868;0.0816;0.28496;2684.157058;300.6575342;1609511280
869;0.0816;0.28496;2675.426303;300.6575342;1609511340
870;0.0816;0.28496;2640.579448;287.1369863;1609511400
871;0.0816;0.28496;2598.984871;287.1369863;1609511460
872;0.0816;0.28496;2563.650167;287.1369863;1609511520
873;0.0816;0.28496;2531.338698;287.1369863;1609511580
874;0.0816;0.28496;2475.535966;287.1369863;1609511640
875;0.0816;0.28496;2455.24131;287.1369863;1609511700
876;0.0816;0.28496;2455.177535;287.1369863;1609511760
877;0.0816;0.28496;2455.099527;287.1369863;1609511820
878;0.0816;0.28496;2455.01698;287.1369863;1609511880
879;0.0816;0.28496;2454.978524;287.1369863;1609511940
880;0.0816;0.28496;2454.92641;265.4018265;1609512000
881;0.0816;0.28496;2454.774915;265.4018265;1609512060
882;0.0816;0.28496;2454.752002;265.4018265;1609512120
883;0.0816;0.28496;2454.740346;265.4018265;1609512180
884;0.0816;0.28496;2435.795651;265.4018265;1609512240
885;0.0816;0.28496;2357.934938;265.4018265;1609512300
886;0.0816;0.28496;2323.704292;265.4018265;1609512360
887;0.0816;0.28496;2286.682913;265.4018265;1609512420
888;0.0816;0.28496;2254.360031;265.4018265;1609512480
889;0.0816;0.28496;2195.674599;265.4018265;1609512540
890;0.0816;0.28496;2176.014375;252.1415525;1609512600
891;0.0816;0.28496;2175.820415;252.1415525;1609512660
892;0.0816;0.28496;2175.552252;252.1415525;1609512720
893;0.0816;0.28496;2175.493615;252.1415525;1609512780
894;0.0816;0.28496;2175.427087;252.1415525;1609512840
895;0.0816;0.28496;2175.310971;252.1415525;1609512900
896;0.0816;0.28496;2175.173683;252.1415525;1609512960
897;0.0816;0.28496;2175.148476;252.1415525;1609513020
898;0.0816;0.28496;2175.147551;252.1415525;1609513080
899;0.0816;0.28496;2172.823807;252.1415525;1609513140
900;0.0816;0.292588;2129.976862;232.9589041;1609513200
901;0.0816;0.292588;2096.668731;232.9589041;1609513260
902;0.0816;0.292588;2081.665719;232.9589041;1609513320
903;0.0816;0.292588;2069.576;232.9589041;1609513380
904;0.0816;0.292588;2016.168236;232.9589041;1609513440
905;0.0816;0.292588;2003.375012;232.9589041;1609513500
906;0.0816;0.292588;2003.239605;232.9589041;1609513560
907;0.0816;0.292588;2003.09547;232.9589041;1609513620
908;0.0816;0.292588;2003.092385;232.9589041;1609513680
909;0.0816;0.292588;2003.067313;232.9589041;1609513740
910;0.0816;0.292588;2003.01955;218.7260274;1609513800
911;0.0816;0.292588;2002.933769;218.7260274;1609513860
912;0.0816;0.292588;2002.927552;218.7260274;1609513920
913;0.0816;0.292588;2002.906299;218.7260274;1609513980
914;0.0816;0.292588;1998.910999;218.7260274;1609514040
915;0.0816;0.292588;1960.471899;218.7260274;1609514100
916;0.0816;0.292588;1910.347221;218.7260274;1609514160
917;0.0816;0.292588;1890.315747;218.7260274;1609514220
918;0.0816;0.292588;1863.455119;218.7260274;1609514280
919;0.0816;0.292588;1788.295736;218.7260274;1609514340
920;0.0816;0.292588;1764.945409;206.3652968;1609514400
921;0.0816;0.292588;1764.861081;206.3652968;1609514460
922;0.0816;0.292588;1764.739562;206.3652968;1609514520
923;0.0816;0.292588;1764.757618;206.3652968;1609514580
924;0.0816;0.292588;1764.751595;206.3652968;1609514640
925;0.0816;0.292588;1764.748645;206.3652968;1609514700
926;0.0816;0.292588;1764.705726;206.3652968;1609514760
927;0.0816;0.292588;1764.718601;206.3652968;1609514820
928;0.0816;0.292588;1764.684329;206.3652968;1609514880
929;0.0816;0.292588;1758.687943;206.3652968;1609514940
930;0.0816;0.292588;1716.296143;189.9863014;1609515000
931;0.0816;0.292588;1680.415967;189.9863014;1609515060
932;0.0816;0.292588;1663.860533;189.9863014;1609515120
933;0.0816;0.292588;1639.41224;189.9863014;1609515180
934;0.0816;0.292588;1591.38359;189.9863014;1609515240
935;0.0816;0.292588;1576.822025;189.9863014;1609515300
936;0.0816;0.292588;1576.807877;189.9863014;1609515360
937;0.0816;0.292588;1576.805814;189.9863014;1609515420
938;0.0816;0.292588;1576.793185;189.9863014;1609515480
939;0.0816;0.292588;1576.789971;189.9863014;1609515540
940;0.0816;0.292588;1576.790557;177.9360731;1609515600
941;0.0816;0.292588;1576.780314;177.9360731;1609515660
942;0.0816;0.292588;1576.797577;177.9360731;1609515720
943;0.0816;0.292588;1576.784889;177.9360731;1609515780
944;0.0816;0.292588;1562.089539;177.9360731;1609515840
945;0.0816;0.292588;1504.667589;177.9360731;1609515900
946;0.0816;0.292588;1450.352419;177.9360731;1609515960
947;0.0816;0.292588;1425.102882;177.9360731;1609516020
948;0.0816;0.292588;1397.124736;177.9360731;1609516080
949;0.0816;0.292588;1342.373512;177.9360731;1609516140
950;0.0816;0.292588;1324.931223;161.0593607;1609516200
951;0.0816;0.292588;1324.92925;161.0593607;1609516260
952;0.0816;0.292588;1324.921155;161.0593607;1609516320
953;0.0816;0.292588;1324.925935;161.0593607;1609516380
954;0.0816;0.292588;1324.930919;161.0593607;1609516440
955;0.0816;0.292588;1324.924815;161.0593607;1609516500
956;0.0816;0.292588;1324.918465;161.0593607;1609516560
957;0.0816;0.292588;1324.920272;161.0593607;1609516620
958;0.0816;0.292588;1324.947586;161.0593607;1609516680
959;0.0816;0.292588;1314.484291;161.0593607;1609516740
960;0.0816;0.307325;1289.732321;145.0410959;1609516800
