;Electricity_Price_EUR_Wh;Feed_in_Tariff_EUR_Wh;PV_Power_W
293;0.000268387807;8.160000000000003e-05;155.87331450000002
294;0.000268387807;8.160000000000003e-05;155.87327666666667
295;0.000268387807;8.160000000000003e-05;155.87651516666665
296;0.000268387807;8.160000000000003e-05;155.86787216666664
297;0.000268387807;8.160000000000003e-05;216.31979499999997
298;0.000268387807;8.160000000000003e-05;245.41245116666667
299;0.000268387807;8.160000000000003e-05;245.40470549999998
300;0.00028372136499999997;8.160000000000003e-05;245.40016616666668
301;0.00028372136499999997;8.160000000000003e-05;245.4078356666667
302;0.00028372136499999997;8.160000000000003e-05;245.4112556666667
303;0.00028372136499999997;8.160000000000003e-05;245.39926916666667
304;0.00028372136499999997;8.160000000000003e-05;245.40878883333335
305;0.00028372136499999997;8.160000000000003e-05;245.4101776666667
306;0.00028372136499999997;8.160000000000003e-05;245.4094478333333
307;0.00028372136499999997;8.160000000000003e-05;277.321189
308;0.00028372136499999997;8.160000000000003e-05;320.87307133333337
309;0.00028372136499999997;8.160000000000003e-05;320.8828041666667
310;0.00028372136499999997;8.160000000000003e-05;320.8748591666666
311;0.00028372136499999997;8.160000000000003e-05;320.87517116666663
312;0.00028372136499999997;8.160000000000003e-05;320.8777153333333
313;0.00028372136499999997;8.160000000000003e-05;320.87577516666676
314;0.00028372136499999997;8.160000000000003e-05;320.8691268333334
315;0.00028372136499999997;8.160000000000003e-05;320.87850466666663
316;0.00028372136499999997;8.160000000000003e-05;320.86930483333333
317;0.00028372136499999997;8.160000000000003e-05;336.1873651666668
318;0.00028372136499999997;8.160000000000003e-05;410.5862213333333
319;0.00028372136499999997;8.160000000000003e-05;410.58633033333336
320;0.00028372136499999997;8.160000000000003e-05;410.58672800000005
321;0.00028372136499999997;8.160000000000003e-05;410.5859251666667
322;0.00028372136499999997;8.160000000000003e-05;410.5915051666667
323;0.00028372136499999997;8.160000000000003e-05;410.58710433333334
324;0.00028372136499999997;8.160000000000003e-05;410.587123
325;0.00028372136499999997;8.160000000000003e-05;410.5724038333334
326;0.00028372136499999997;8.160000000000003e-05;410.5887001666667
327;0.00028372136499999997;8.160000000000003e-05;410.58787033333334
328;0.00028372136499999997;8.160000000000003e-05;532.3870323333334
329;0.00028372136499999997;8.160000000000003e-05;543.1768744999999
330;0.00028372136499999997;8.160000000000003e-05;543.1825231666667
331;0.00028372136499999997;8.160000000000003e-05;543.1766363333332
332;0.00028372136499999997;8.160000000000003e-05;543.1786605
333;0.00028372136499999997;8.160000000000003e-05;543.1878643333333
334;0.00028372136499999997;8.160000000000003e-05;543.1839343333332
335;0.00028372136499999997;8.160000000000003e-05;543.1864033333334
336;0.00028372136499999997;8.160000000000003e-05;543.183306
337;0.00028372136499999997;8.160000000000003e-05;543.1855383333334
338;0.00028372136499999997;8.160000000000003e-05;643.761688
339;0.00028372136499999997;8.160000000000003e-05;694.0399145
340;0.00028372136499999997;8.160000000000003e-05;694.0426186666665
341;0.00028372136499999997;8.160000000000003e-05;694.0443763333335
342;0.00028372136499999997;8.160000000000003e-05;694.0374865
343;0.00028372136499999997;8.160000000000003e-05;694.0378748333333
344;0.00028372136499999997;8.160000000000003e-05;694.0450901666667
345;0.00028372136499999997;8.160000000000003e-05;694.0477636666667
346;0.00028372136499999997;8.160000000000003e-05;694.0422323333333
